Wall time,Step,Value
1676961822.5376627,745472,-1828.5810546875
1676961849.4949868,753664,-1769.540283203125
1676961877.0624216,761856,-1625.992919921875
1676961890.6490827,765952,-1683.120361328125
1676961917.7531,774144,-1715.3116455078125
1676961924.4210691,776192,-1729.7109375
1676961931.0420227,778240,-1794.1822509765625
1676961945.0529556,782336,-1826.009033203125
1676961951.7638395,784384,-1824.3663330078125
1676961979.374236,792576,-1765.476318359375
1676961986.2697206,794624,-1724.5963134765625
1676962023.4259107,802816,-1823.3095703125
1676962030.2692556,804864,-1806.3438720703125
1676962037.3270218,806912,-1764.8035888671875
1676962105.9930322,827392,-1628.595458984375
1676962139.959575,837632,-1617.9022216796875
1676962187.5552247,851968,-1592.3082275390625
1676962194.5384915,854016,-1582.8388671875
1676962228.761134,864256,-1663.180908203125
1676962235.7240288,866304,-1681.0108642578125
1676962249.1194131,870400,-1677.1402587890625
1676962262.8018944,874496,-1698.6048583984375
1676962289.9047196,882688,-1619.865478515625
1676962356.5666723,901120,-1609.878662109375
1676962370.6791525,905216,-1590.6956787109375
1676962377.8648932,907264,-1547.3919677734375
1676962399.174834,913408,-1563.489013671875
1676962442.3784263,925696,-1660.380126953125
1676962491.166975,940032,-1711.9117431640625
1676962497.9224648,942080,-1737.785888671875
1676962504.957022,944128,-1737.5244140625
1676962511.9812758,946176,-1718.48779296875
1676962525.820656,950272,-1709.4083251953125
1676962532.8447847,952320,-1676.822998046875
1676962553.3366566,958464,-1626.5440673828125
1676962560.1142128,960512,-1622.5145263671875
1676962595.0606492,970752,-1519.6739501953125
1676962601.5992825,972800,-1535.7850341796875
1676962678.6574283,995328,-1680.6263427734375
1676962703.189851,1001472,-1653.8245849609375
1676962710.1477637,1003520,-1656.0262451171875
1676962723.7348418,1007616,-1714.6722412109375
1676962737.7865703,1011712,-1763.5347900390625
1676962758.212717,1017856,-1796.433837890625
1676962833.08916,1040384,-1581.292236328125
1676962861.4532344,1048576,-1547.193603515625
1676962868.4113894,1050624,-1536.8057861328125
1676962882.4868994,1054720,-1549.152099609375
1676962896.491746,1058816,-1518.9365234375
1676962903.646705,1060864,-1564.875
1676962916.737602,1064960,-1539.1707763671875
1676962951.7499812,1075200,-1537.9871826171875
1676962958.7755833,1077248,-1542.6597900390625
1676962999.9489295,1089536,-1520.67578125
1676963013.468731,1093632,-1573.0550537109375
1676963020.5064855,1095680,-1560.669921875
1676963027.4534562,1097728,-1547.062744140625
1676963034.5910068,1099776,-1552.259521484375
1676963045.0539472,1101824,-1563.9876708984375
1676963052.1155348,1103872,-1562.194091796875
1676963066.1621714,1107968,-1590.1634521484375
1676963073.2210102,1110016,-1584.4498291015625
1676963079.797622,1112064,-1620.0323486328125
1676963114.4430861,1122304,-1634.8897705078125
1676963121.3416116,1124352,-1591.7896728515625
1676963128.2825036,1126400,-1554.9556884765625
1676963141.8923051,1130496,-1550.5260009765625
1676963169.048245,1138688,-1495.0303955078125
1676963183.08895,1142784,-1446.031982421875
1676963197.1381538,1146880,-1409.7105712890625
1676963224.8034742,1155072,-1386.89697265625
1676963231.4740772,1157120,-1385.1107177734375
1676963238.0575526,1159168,-1416.239501953125
1676963266.0185978,1167360,-1420.2647705078125
1676963294.0482743,1175552,-1371.87548828125
1676963300.6752203,1177600,-1297.1829833984375
1676963321.5711749,1183744,-1391.0318603515625
1676963335.8398297,1187840,-1412.3922119140625
1676963342.3887491,1189888,-1356.885986328125
1676963349.3753552,1191936,-1352.4793701171875
1676963356.357203,1193984,-1363.1295166015625
1676963363.4540238,1196032,-1379.406494140625
1676963370.1878123,1198080,-1377.1492919921875
1676963387.1954403,1202176,-1294.667724609375
1676963393.920861,1204224,-1353.7886962890625
1676963429.7394814,1214464,-1325.4097900390625
1676963436.8422647,1216512,-1328.1817626953125
1676963457.0494993,1222656,-1307.59521484375
1676963463.720527,1224704,-1310.69775390625
1676963484.909472,1230848,-1311.5240478515625
1676963498.499743,1234944,-1323.1568603515625
1676963526.2188785,1243136,-1238.3809814453125
1676963540.1436436,1247232,-1229.252197265625
1676963553.83089,1251328,-1228.0709228515625
1676963567.3987386,1255424,-1204.181396484375
1676963587.7096918,1261568,-1259.776611328125
1676963616.4832973,1269760,-1324.6964111328125
1676963623.185497,1271808,-1303.8045654296875
1676963637.4022026,1275904,-1320.134765625
1676963658.6753607,1282048,-1312.5252685546875
1676963686.639507,1290240,-1360.149169921875
1676963723.9017835,1300480,-1341.1883544921875
1676963773.217333,1314816,-1265.77978515625
1676963780.185463,1316864,-1237.9566650390625
1676963794.2682106,1320960,-1225.9638671875
1676963801.1361022,1323008,-1233.1041259765625
1676963808.1350226,1325056,-1236.4178466796875
1676963814.7320287,1327104,-1245.7564697265625
1676963821.7818942,1329152,-1249.8492431640625
1676963828.7728705,1331200,-1238.5736083984375
1676963850.2517896,1337344,-1330.6895751953125
1676963878.4623916,1345536,-1353.429443359375
1676963885.490975,1347584,-1420.009765625
1676963914.1338456,1355776,-1402.2672119140625
1676963935.1064165,1361920,-1442.1131591796875
1676963949.254654,1366016,-1340.355712890625
1676963963.4272234,1370112,-1317.3988037109375
1676963984.104836,1376256,-1232.3543701171875
1676963991.221482,1378304,-1152.8489990234375
1676963998.2107584,1380352,-1151.79248046875
1676964005.294166,1382400,-1100.2630615234375
1676964012.4023356,1384448,-1063.97021484375
1676964026.6720793,1388544,-1017.6174926757812
1676964033.4272268,1390592,-999.3656616210938
1676964040.410325,1392640,-977.1669311523438
1676964054.2531679,1396736,-972.0695190429688
1676964060.858884,1398784,-965.2953491210938
1676964069.8177931,1400832,-1011.6282958984375
1676964076.7748451,1402880,-1016.64697265625
1676964090.723937,1406976,-1001.8596801757812
1676964105.4827614,1411072,-1054.15234375
1676964112.8036897,1413120,-1074.15576171875
1676964161.8197217,1427456,-1111.68212890625
1676964182.8692424,1433600,-1041.138916015625
1676964189.8553538,1435648,-1019.8289794921875
1676964196.8515575,1437696,-1032.8707275390625
1676964211.009952,1441792,-977.78564453125
1676964231.8933218,1447936,-917.4246215820312
1676964246.0163682,1452032,-908.1866455078125
1676964260.145442,1456128,-908.0431518554688
1676964287.640557,1464320,-995.3593139648438
1676964315.1696148,1472512,-999.8875732421875
1676964335.9149764,1478656,-1020.8243408203125
1676964343.082878,1480704,-1006.8663330078125
1676964350.0536072,1482752,-1023.416259765625
1676964356.8224325,1484800,-1027.7271728515625
1676964364.0146825,1486848,-980.7579345703125
1676964398.9893956,1497088,-925.6769409179688
1676964443.8429294,1509376,-1040.0245361328125
1676964457.6991956,1513472,-1040.509033203125
1676964464.4968224,1515520,-1088.53662109375
1676964471.2224638,1517568,-1113.00390625
1676964492.1542952,1523712,-1071.34814453125
1676964513.7688127,1529856,-1075.6265869140625
1676964520.9147615,1531904,-1059.06787109375
1676964542.1869752,1538048,-1052.8831787109375
1676964548.848608,1540096,-1048.447998046875
1676964556.0289974,1542144,-1030.239501953125
1676964569.567884,1546240,-971.5654296875
1676964583.2923422,1550336,-1019.6669921875
1676964624.2554872,1562624,-1015.1283569335938
1676964645.638279,1568768,-959.06640625
1676964652.1501162,1570816,-950.6126098632812
1676964673.0486832,1576960,-905.9872436523438
1676964680.0648103,1579008,-887.1947631835938
1676964687.073152,1581056,-853.1728515625
1676964701.1098993,1585152,-888.5717163085938
1676964707.895715,1587200,-877.5288696289062
1676964714.579899,1589248,-847.64208984375
1676964750.1197393,1599488,-826.4596557617188
1676964781.275429,1607680,-945.838134765625
1676964788.394188,1609728,-930.0760498046875
1676964802.4873013,1613824,-932.0025634765625
1676964816.5402994,1617920,-974.5709838867188
1676964830.5411634,1622016,-1002.83203125
1676964837.5531466,1624064,-1016.1737670898438
1676964844.8015692,1626112,-1015.000732421875
1676964851.4084613,1628160,-993.4874267578125
1676964858.471431,1630208,-962.6741943359375
1676964878.8970778,1636352,-909.7080688476562
1676964892.6480436,1640448,-870.4647827148438
1676964906.6170864,1644544,-833.605712890625
1676964927.0032141,1650688,-794.9435424804688
1676964940.4510663,1654784,-779.438720703125
1676964947.6337762,1656832,-773.2311401367188
1676964954.7424889,1658880,-796.5203247070312
1676964982.5585253,1667072,-834.57958984375
1676964996.6495922,1671168,-877.116455078125
1676965003.2985804,1673216,-907.156005859375
1676965017.3983252,1677312,-985.166259765625
1676965038.3694243,1683456,-1023.745361328125
1676965066.4809415,1691648,-1167.6593017578125
1676965087.6203763,1697792,-1263.47216796875
1676965111.5070984,1703936,-1290.6695556640625
1676965118.2952828,1705984,-1301.552490234375
1676965132.220949,1710080,-1260.096923828125
1676965146.3251328,1714176,-1217.953125
1676965160.448525,1718272,-1173.46435546875
1676965195.915007,1728512,-1044.9720458984375
1676965217.2059948,1734656,-1010.7617797851562
1676965224.459847,1736704,-1012.910888671875
1676965231.6228127,1738752,-1029.9173583984375
1676965252.3262475,1744896,-1044.4661865234375
1676965293.3164444,1757184,-1065.9512939453125
1676965307.4276536,1761280,-1136.2919921875
1676965314.3771286,1763328,-1181.1416015625
1676965321.3681614,1765376,-1195.687255859375
1676965335.0081499,1769472,-1091.8895263671875
1676965363.8365715,1777664,-1221.212158203125
1676965377.8293338,1781760,-1299.5299072265625
1676965385.1262012,1783808,-1280.8660888671875
1676965413.8338535,1792000,-1257.2744140625
1676965420.5251338,1794048,-1294.756591796875
1676965427.7043042,1796096,-1342.0609130859375
1676965434.9428065,1798144,-1275.478271484375
1676965460.0035188,1804288,-1216.2977294921875
1676965466.8543875,1806336,-1162.1483154296875
1676965473.5927913,1808384,-1158.0413818359375
1676965487.8300765,1812480,-1199.496826171875
1676965509.3557777,1818624,-1159.1971435546875
1676965523.4508672,1822720,-1105.0771484375
1676965530.5762432,1824768,-1079.26513671875
1676965544.5959315,1828864,-1005.5540161132812
1676965551.5093038,1830912,-1021.7054443359375
1676965572.5913863,1837056,-990.5181274414062
1676965593.896487,1843200,-965.03076171875
1676965601.1676173,1845248,-946.263427734375
1676965649.79188,1859584,-1003.2654418945312
1676965656.5787523,1861632,-998.4686889648438
1676965663.595159,1863680,-992.79638671875
1676965670.5872624,1865728,-996.2843627929688
1676965684.4689825,1869824,-983.1516723632812
1676965691.479112,1871872,-966.5034790039062
1676965705.6179256,1875968,-1090.4364013671875
1676965712.5825653,1878016,-1136.751220703125
1676965719.563326,1880064,-1139.4600830078125
1676965740.5269294,1886208,-1073.1953125
1676965747.5195444,1888256,-1043.8809814453125
1676965754.8251972,1890304,-1045.9554443359375
1676965761.827839,1892352,-1076.0838623046875
1676965775.4977944,1896448,-1100.8916015625
1676965820.8469446,1908736,-1036.4368896484375
1676965827.9461458,1910784,-1070.14404296875
1676965848.2813962,1916928,-1026.553955078125
1676965896.332005,1931264,-1040.8721923828125
1676965916.7175264,1937408,-1029.172607421875
1676965965.40845,1951744,-1173.9534912109375
1676965972.0432692,1953792,-1171.2010498046875
1676965978.9797952,1955840,-1156.438232421875
1676965992.9608028,1959936,-1123.699462890625
1676966000.0222425,1961984,-1105.041748046875
1676966006.8599057,1964032,-1117.5653076171875
1676966027.306351,1970176,-1150.0570068359375
1676966033.8390973,1972224,-1112.34033203125
1676966047.30944,1976320,-1079.4959716796875
1676966060.8978064,1980416,-1049.205322265625
1676966068.1267138,1982464,-1016.0714721679688
1676966096.2165089,1990656,-985.593994140625
1676966103.6238277,1992704,-1005.2094116210938
1676966134.787799,2000896,-1075.1519775390625
1676966141.8891523,2002944,-1115.829833984375
1676966148.8068168,2004992,-1105.6104736328125
1676966155.59361,2007040,-1147.7999267578125
1676966176.6096199,2013184,-1187.9425048828125
1676966183.7580743,2015232,-1210.6287841796875
1676966190.5023386,2017280,-1232.7525634765625
1676966211.6318703,2023424,-1249.43017578125
1676966218.6086318,2025472,-1215.0908203125
1676966274.5646317,2041856,-1239.184814453125
1676966302.8581553,2050048,-1246.2313232421875
1676966316.269367,2054144,-1286.8291015625
1676966329.6736138,2058240,-1265.882568359375
1676966336.2407959,2060288,-1213.1356201171875
1676966356.5668662,2066432,-1198.779052734375
1676966363.2164433,2068480,-1218.072509765625
1676966376.9222884,2072576,-1174.30712890625
1676966383.4029388,2074624,-1134.763916015625
1676966390.4318228,2076672,-1089.623046875
1676966397.5721238,2078720,-1079.4005126953125
1676966418.6775606,2084864,-1064.9913330078125
1676966477.543064,2101248,-1035.3486328125
1676966491.190229,2105344,-1145.1873779296875
1676966505.3217874,2109440,-1122.18701171875
1676966519.1155694,2113536,-1177.5933837890625
1676966526.1706302,2115584,-1195.0927734375
1676966532.9553545,2117632,-1169.1097412109375
1676966546.910596,2121728,-1194.8095703125
1676966561.0826259,2125824,-1281.4644775390625
1676966567.942916,2127872,-1266.4173583984375
1676966575.1488383,2129920,-1254.0362548828125
1676966596.361581,2136064,-1292.2574462890625
1676966610.004751,2140160,-1289.7420654296875
1676966659.1603682,2154496,-1336.047119140625
1676966665.8807783,2156544,-1405.6683349609375
1676966686.6461387,2162688,-1316.8018798828125
1676966700.0384386,2166784,-1343.47998046875
1676966741.2935836,2179072,-1258.8197021484375
1676966748.3544676,2181120,-1220.4388427734375
1676966761.727665,2185216,-1168.246337890625
1676966775.4665434,2189312,-1173.271240234375
1676966803.3811579,2197504,-1187.445556640625
1676966835.3587203,2205696,-1207.7906494140625
1676966849.5886486,2209792,-1243.02587890625
1676966863.6384912,2213888,-1263.7041015625
1676966884.3949342,2220032,-1173.7545166015625
1676966891.3260312,2222080,-1157.5562744140625
1676966898.2432063,2224128,-1144.857421875
1676966905.2780252,2226176,-1140.9404296875
1676966947.407263,2238464,-1037.91943359375
1676966954.096576,2240512,-1029.1121826171875
1676966996.0095215,2252800,-1067.3994140625
1676967009.7182438,2256896,-1066.0281982421875
1676967023.344454,2260992,-1039.2947998046875
1676967029.7422318,2263040,-1004.8567504882812
1676967036.9304254,2265088,-987.8359375
1676967098.3609602,2283520,-833.6185302734375
1676967112.0019917,2287616,-866.6592407226562
1676967132.8426483,2293760,-919.3604736328125
1676967162.6920047,2301952,-950.4758911132812
1676967176.431028,2306048,-1046.2789306640625
1676967183.3953192,2308096,-1008.21484375
1676967211.0845528,2316288,-1149.845947265625
1676967217.7952232,2318336,-1152.8028564453125
1676967231.584379,2322432,-1068.9947509765625
1676967238.2596867,2324480,-1075.48681640625
1676967245.3633184,2326528,-1091.988525390625
1676967266.7093961,2332672,-1062.49560546875
1676967273.9587493,2334720,-1075.0543212890625
1676967342.6539874,2355200,-926.7088012695312
1676967356.8389525,2359296,-946.9142456054688
1676967363.8680289,2361344,-953.4990234375
1676967384.754197,2367488,-915.1558837890625
1676967391.8683057,2369536,-907.98828125
1676967398.4404488,2371584,-873.2672119140625
1676967418.7580044,2377728,-931.7955322265625
1676967425.5618675,2379776,-914.0770874023438
1676967432.066873,2381824,-960.3037719726562
1676967537.6628513,2412544,-920.2068481445312
1676967557.830494,2418688,-796.4622802734375
1676967571.7334883,2422784,-803.9808959960938
1676967578.7004619,2424832,-863.6901245117188
1676967592.4362414,2428928,-898.305908203125
1676967599.4395638,2430976,-879.9882202148438
1676967620.2757154,2437120,-863.1129760742188
1676967640.6976585,2443264,-871.94189453125
1676967647.476004,2445312,-886.2536010742188
1676967654.5192816,2447360,-900.22509765625
1676967661.5143764,2449408,-938.7836303710938
1676967675.314757,2453504,-925.6415405273438
1676967688.9748106,2457600,-879.2588500976562
1676967702.778615,2461696,-951.4351196289062
1676967716.2562685,2465792,-983.3390502929688
1676967723.192321,2467840,-1000.9889526367188
1676967736.9874098,2471936,-970.808837890625
1676967750.9477773,2476032,-956.4586181640625
1676967764.0890107,2480128,-951.6701049804688
1676967771.0159643,2482176,-953.5448608398438
1676967777.5607114,2484224,-933.8662109375
1676967784.6474442,2486272,-985.7837524414062
1676967791.7970772,2488320,-946.0252075195312
1676967864.869384,2508800,-973.3859252929688
1676967892.3858366,2516992,-1014.0382690429688
1676967920.6126096,2525184,-1015.9127197265625
1676967927.4965985,2527232,-1030.7818603515625
1676967934.5212045,2529280,-1057.771484375
1676967948.6749108,2533376,-1044.8525390625
1676967969.7924902,2539520,-1022.0474243164062
1676967990.2806897,2545664,-1006.5359497070312
1676968004.0879757,2549760,-971.2493286132812
1676968018.391089,2553856,-1049.060302734375
1676968025.3745828,2555904,-1034.0537109375
1676968039.4505365,2560000,-1055.3438720703125
1676968066.918253,2568192,-1196.35791015625
1676968074.1263247,2570240,-1218.9638671875
1676968081.0342884,2572288,-1252.1622314453125
1676968095.0816553,2576384,-1219.484130859375
1676968101.9983315,2578432,-1211.677490234375
1676968122.666339,2584576,-1169.497314453125
1676968129.6167274,2586624,-1163.9571533203125
1676968136.6355078,2588672,-1166.626220703125
1676968143.5403311,2590720,-1128.49267578125
1676968156.8748038,2594816,-1067.910888671875
1676968194.7136369,2605056,-911.1605224609375
1676968201.7973201,2607104,-933.7507934570312
1676968215.6955717,2611200,-927.39599609375
1676968243.109883,2619392,-958.1704711914062
1676968250.304469,2621440,-965.1224365234375
1676968264.193983,2625536,-1039.8438720703125
1676968291.964975,2633728,-1042.5968017578125
1676968305.9790182,2637824,-1084.049560546875
1676968333.5163918,2646016,-1184.1551513671875
1676968340.621271,2648064,-1190.6376953125
1676968347.1989398,2650112,-1209.13232421875
1676968353.81806,2652160,-1179.23046875
1676968367.6260643,2656256,-1186.898193359375
1676968388.4760451,2662400,-1265.2313232421875
1676968395.3643866,2664448,-1191.336181640625
1676968409.7045596,2668544,-1250.921142578125
1676968416.813309,2670592,-1252.6068115234375
1676968423.7416387,2672640,-1247.31298828125
1676968465.5292053,2684928,-1297.6844482421875
1676968479.622491,2689024,-1237.4058837890625
1676968486.886256,2691072,-1270.35009765625
1676968500.8290153,2695168,-1180.5238037109375
1676968507.7498643,2697216,-1201.2978515625
1676968531.2759452,2703360,-1074.8861083984375
1676968538.4211013,2705408,-1008.8209838867188
1676968573.7669945,2715648,-1047.798095703125
1676968580.3730297,2717696,-1031.1396484375
1676968587.3476648,2719744,-975.509765625
1676968608.3701298,2725888,-1052.9024658203125
1676968622.2353723,2729984,-1084.8162841796875
1676968629.1910732,2732032,-1183.9127197265625
1676968636.2003922,2734080,-1266.7593994140625
1676968642.9945862,2736128,-1260.5611572265625
1676968649.8684795,2738176,-1231.9012451171875
1676968656.3791587,2740224,-1207.0281982421875
1676968697.8649142,2752512,-1244.89013671875
1676968731.4709692,2762752,-988.1248168945312
1676968738.4457474,2764800,-1030.19189453125
1676968745.247929,2766848,-1042.02685546875
1676968752.4953678,2768896,-1052.4844970703125
1676968781.5321925,2777088,-1018.3662719726562
1676968810.047378,2785280,-1045.1739501953125
1676968824.2293828,2789376,-1124.83447265625
1676968831.3686805,2791424,-1155.5184326171875
1676968859.1537123,2799616,-1090.227294921875
1676968889.7446012,2807808,-1128.8446044921875
1676968937.1549823,2822144,-1068.3714599609375
1676968950.8966556,2826240,-1108.6109619140625
1676968971.2042942,2832384,-1100.16650390625
1676968984.6514244,2836480,-1033.1014404296875
1676968991.8429615,2838528,-1063.0013427734375
1676969005.333087,2842624,-1036.8370361328125
1676969011.9796898,2844672,-1001.6563720703125
1676969019.0942116,2846720,-981.5829467773438
1676969032.9997637,2850816,-949.9127807617188
1676969039.7644527,2852864,-957.818603515625
1676969060.5064201,2859008,-906.8145751953125
1676969177.6833005,2893824,-943.3097534179688
1676969184.3337467,2895872,-953.6170043945312
1676969191.0887494,2897920,-981.21044921875
1676969197.575165,2899968,-977.9861450195312
1676969227.5732956,2908160,-1100.4456787109375
1676969248.6183395,2914304,-1178.90869140625
1676969255.679229,2916352,-1248.1673583984375
1676969276.29605,2922496,-1194.7333984375
1676969283.4293778,2924544,-1210.4063720703125
1676969290.4112659,2926592,-1181.482421875
1676969317.6719582,2934784,-1175.104248046875
1676969324.8744693,2936832,-1252.753173828125
1676969331.3471177,2938880,-1240.5989990234375
1676969345.3603125,2942976,-1214.5242919921875
1676969352.2736166,2945024,-1189.500732421875
1676969359.1816146,2947072,-1216.4345703125
1676969373.5474515,2951168,-1231.260009765625
1676969387.610394,2955264,-1222.4300537109375
1676969429.5016263,2967552,-1130.496826171875
1676969443.6509662,2971648,-1085.287109375
1676969479.1238136,2981888,-1084.2449951171875
1676969485.786058,2983936,-1083.1976318359375
1676969551.411394,3002368,-1253.8406982421875
1676969559.9745543,3004416,-1258.3470458984375
1676969637.0589561,3026944,-1194.7777099609375
1676969664.7253723,3035136,-1156.6917724609375
1676969671.448381,3037184,-1152.5350341796875
1676969691.904213,3043328,-1132.6759033203125
1676969698.6120257,3045376,-1108.0455322265625
1676969719.638408,3051520,-1080.5570068359375
1676969732.985992,3055616,-1165.4581298828125
1676969740.1088545,3057664,-1198.8150634765625
1676969747.2033756,3059712,-1211.1826171875
1676969795.0065868,3074048,-1190.3531494140625
1676969801.9292629,3076096,-1255.380126953125
1676969809.1107013,3078144,-1284.7257080078125
1676969815.713553,3080192,-1232.319091796875
1676969829.3265245,3084288,-1264.5701904296875
1676969836.557799,3086336,-1267.074951171875
1676969850.7139099,3090432,-1265.3494873046875
1676969857.814268,3092480,-1253.9957275390625
1676969864.5436964,3094528,-1244.1121826171875
1676969871.7220206,3096576,-1227.531494140625
1676969910.1054595,3106816,-1264.9591064453125
1676969924.262053,3110912,-1278.4422607421875
1676969959.8779137,3121152,-1244.0638427734375
1676969967.0335345,3123200,-1200.6339111328125
1676969988.2764053,3129344,-1170.4678955078125
1676970037.7186303,3143680,-1166.84326171875
1676970051.97623,3147776,-1162.833251953125
1676970121.7749422,3168256,-1169.3619384765625
1676970135.1119177,3172352,-1111.534423828125
1676970141.6880078,3174400,-1102.292724609375
1676970156.025712,3178496,-1107.2928466796875
1676970163.1090412,3180544,-1158.95068359375
1676970177.5412574,3184640,-1119.0728759765625
1676970184.5883515,3186688,-1066.553955078125
1676970227.455894,3198976,-1106.7352294921875
1676970237.3148284,3201024,-1121.0091552734375
1676970280.2040737,3213312,-1247.8560791015625
1676970287.1012607,3215360,-1252.744384765625
1676970350.375571,3233792,-1261.978271484375
1676970378.6754386,3241984,-1207.091796875
1676970392.6088462,3246080,-1132.4886474609375
1676970421.087668,3254272,-1185.177490234375
1676970463.3777049,3266560,-1028.679443359375
1676970479.5335999,3270656,-1044.314697265625
1676970486.6260035,3272704,-1030.6634521484375
1676970501.0471668,3276800,-1101.82958984375
1676970522.6600614,3282944,-1044.755126953125
1676970536.5042436,3287040,-1087.2491455078125
1676970542.9437876,3289088,-1077.362548828125
1676970571.2491066,3297280,-1082.28857421875
