Wall time,Step,Value
1676999797.3723133,598016,527.4400024414062
1676999807.7286181,600064,530.8599853515625
1676999839.5445616,610304,524.780029296875
1676999845.9801588,612352,523.6199951171875
1676999865.0876217,618496,535.4000244140625
1676999871.6178198,620544,524.8200073242188
1676999877.7994225,622592,533.1500244140625
1676999903.4542172,630784,522.7999877929688
1676999909.958325,632832,532.5999755859375
1676999922.5526,636928,542.7100219726562
1676999941.610736,643072,576.77001953125
1676999966.8255832,651264,574.4299926757812
1676999973.6955807,653312,553.1900024414062
1676999980.5362508,655360,518.1099853515625
1676999986.6758137,657408,525.0800170898438
1676999999.3105767,661504,547.1400146484375
1677000018.5168002,667648,545.97998046875
1677000024.714217,669696,551.719970703125
1677000030.9912987,671744,555.8599853515625
1677000050.4480782,677888,557.3599853515625
1677000069.6997573,684032,572.6500244140625
1677000108.036008,696320,564.719970703125
1677000126.2604642,700416,561.010009765625
1677000145.1807609,706560,561.0900268554688
1677000151.8102622,708608,558.8699951171875
1677000165.0019202,712704,583.02001953125
1677000171.5612867,714752,593.47998046875
1677000203.6753879,724992,593.260009765625
1677000210.1571927,727040,595.2100219726562
1677000235.6302266,735232,570.8800048828125
1677000248.0172582,739328,569.8400268554688
1677000267.4662077,745472,555.969970703125
1677000292.9093995,753664,554.4500122070312
1677000318.190843,761856,527.8599853515625
1677000330.8916693,765952,526.1599731445312
1677000356.5092955,774144,539.1400146484375
1677000362.6473289,776192,538.3900146484375
1677000369.20468,778240,513.4000244140625
1677000381.9852695,782336,525.0700073242188
1677000388.007909,784384,525.5499877929688
1677000413.642591,792576,522.4299926757812
1677000420.3199954,794624,507.82000732421875
1677000448.5585592,802816,516.9299926757812
1677000455.239131,804864,503.6700134277344
1677000461.407143,806912,503.5799865722656
1677000525.5518675,827392,498.32000732421875
1677000557.650303,837632,523.5800170898438
1677000602.9343977,851968,558.3900146484375
1677000609.321724,854016,565.4099731445312
1677000641.6251776,864256,550.760009765625
1677000648.1326854,866304,549.2000122070312
1677000661.2120566,870400,542.9000244140625
1677000673.9584353,874496,554.52001953125
1677000700.2587566,882688,546.5
1677000762.6271865,901120,516.6699829101562
1677000775.0651226,905216,487.3299865722656
1677000781.2971861,907264,491.45001220703125
1677000801.235793,913408,491.5299987792969
1677000840.573484,925696,460.7099914550781
1677000885.6399524,940032,467.8900146484375
1677000892.1539803,942080,466.2200012207031
1677000898.680694,944128,477.7699890136719
1677000904.8121088,946176,476.8800048828125
1677000917.47951,950272,468.8399963378906
1677000924.0982828,952320,470.9200134277344
1677000943.9958704,958464,468.8399963378906
1677000950.6770258,960512,466.57000732421875
1677000983.1474664,970752,484.0
1677000989.706566,972800,489.5899963378906
1677001059.5834622,995328,488.30999755859375
1677001081.357854,1001472,507.1400146484375
1677001087.4006128,1003520,508.7900085449219
1677001100.723681,1007616,521.7000122070312
1677001113.4847643,1011712,533.8499755859375
1677001133.2239501,1017856,527.0399780273438
1677001203.8825893,1040384,508.4100036621094
1677001229.6813972,1048576,504.5799865722656
1677001236.2685044,1050624,490.69000244140625
1677001248.3920631,1054720,488.70001220703125
1677001261.2841778,1058816,486.19000244140625
1677001268.1476364,1060864,475.92999267578125
1677001281.0487664,1064960,458.5799865722656
1677001313.0947254,1075200,444.0
1677001319.570034,1077248,433.6400146484375
1677001358.0677109,1089536,459.2900085449219
1677001371.003169,1093632,453.7200012207031
1677001377.5627198,1095680,457.260009765625
1677001383.933405,1097728,430.2799987792969
1677001389.8798163,1099776,434.4700012207031
1677001399.5400639,1101824,426.9200134277344
1677001406.0269904,1103872,434.4800109863281
1677001418.9214358,1107968,448.95001220703125
1677001425.5936954,1110016,444.6000061035156
1677001431.9069312,1112064,446.1400146484375
1677001464.2026772,1122304,468.2099914550781
1677001470.419535,1124352,464.1300048828125
1677001477.1839106,1126400,451.2900085449219
1677001489.9743693,1130496,449.7799987792969
1677001515.93246,1138688,448.3699951171875
1677001528.8658266,1142784,453.2200012207031
1677001541.300919,1146880,458.7699890136719
1677001568.5599914,1155072,464.2900085449219
1677001575.2695918,1157120,447.7699890136719
1677001581.6800663,1159168,447.69000244140625
1677001606.7894459,1167360,434.1499938964844
1677001632.5121381,1175552,439.5899963378906
1677001639.0228217,1177600,445.760009765625
1677001658.0158455,1183744,462.07000732421875
1677001670.6240695,1187840,459.1099853515625
1677001677.2179406,1189888,461.9700012207031
1677001684.0237904,1191936,435.17999267578125
1677001690.189539,1193984,432.260009765625
1677001696.7356334,1196032,435.57000732421875
1677001703.2514458,1198080,444.79998779296875
1677001719.5234892,1202176,447.0199890136719
1677001725.8300922,1204224,435.7099914550781
1677001758.5828252,1214464,444.989990234375
1677001765.1797235,1216512,449.8999938964844
1677001783.9986207,1222656,457.0799865722656
1677001790.449748,1224704,463.5400085449219
1677001809.7677712,1230848,450.6700134277344
1677001822.6837976,1234944,447.6700134277344
1677001849.5617213,1243136,444.9800109863281
1677001862.84695,1247232,450.20001220703125
1677001875.890407,1251328,452.6199951171875
1677001888.4033859,1255424,461.4100036621094
1677001907.25923,1261568,458.80999755859375
1677001932.7966032,1269760,458.57000732421875
1677001939.3979733,1271808,454.80999755859375
1677001952.0487933,1275904,453.3999938964844
1677001971.8053756,1282048,462.67999267578125
1677001997.849518,1290240,448.9700012207031
1677002034.4318032,1300480,463.75
1677002079.0308986,1314816,459.70001220703125
1677002085.7081757,1316864,448.32000732421875
1677002098.4534023,1320960,457.05999755859375
1677002104.6600323,1323008,466.19000244140625
1677002111.1308744,1325056,466.1400146484375
1677002117.3983963,1327104,481.1400146484375
1677002123.7310846,1329152,473.29998779296875
1677002130.1793137,1331200,483.75
1677002149.6079643,1337344,509.29998779296875
1677002175.3994954,1345536,514.8300170898438
1677002181.4288511,1347584,524.1099853515625
1677002206.46207,1355776,541.030029296875
1677002225.8377159,1361920,558.989990234375
1677002239.0268729,1366016,558.0
1677002252.253751,1370112,547.780029296875
1677002271.787683,1376256,555.7999877929688
1677002278.5198398,1378304,536.3499755859375
1677002285.2834663,1380352,521.6199951171875
1677002291.477918,1382400,517.6300048828125
1677002297.4729817,1384448,524.9099731445312
1677002310.281587,1388544,523.1699829101562
1677002316.6142092,1390592,529.6500244140625
1677002323.03623,1392640,528.719970703125
1677002336.053449,1396736,521.510009765625
1677002342.7881494,1398784,526.0399780273438
1677002351.501559,1400832,517.8300170898438
1677002358.0495942,1402880,512.0399780273438
1677002371.2459283,1406976,497.1499938964844
1677002384.3383832,1411072,487.4800109863281
1677002390.8402276,1413120,473.3699951171875
1677002437.4910483,1427456,476.20001220703125
1677002456.0864289,1433600,493.04998779296875
1677002462.3172495,1435648,491.489990234375
1677002468.9451563,1437696,495.75
1677002481.8128173,1441792,485.70001220703125
1677002501.534831,1447936,482.19000244140625
1677002513.730556,1452032,487.55999755859375
1677002526.3341858,1456128,498.79998779296875
1677002552.3624897,1464320,508.6099853515625
1677002577.903627,1472512,538.6599731445312
1677002596.8852346,1478656,528.989990234375
1677002603.5914624,1480704,534.9400024414062
1677002610.1630878,1482752,522.72998046875
1677002616.657093,1484800,525.0399780273438
1677002623.4258785,1486848,503.29998779296875
1677002655.5661204,1497088,522.9000244140625
1677002697.6334376,1509376,492.489990234375
1677002710.3673782,1513472,494.0400085449219
1677002716.8199985,1515520,489.04998779296875
1677002723.283771,1517568,486.2300109863281
1677002742.8617175,1523712,469.7799987792969
1677002762.1858194,1529856,479.7900085449219
1677002768.3012311,1531904,479.6300048828125
1677002787.7116654,1538048,499.95001220703125
1677002794.1948497,1540096,505.3599853515625
1677002800.7033713,1542144,498.44000244140625
1677002813.6351454,1546240,509.45001220703125
1677002826.227656,1550336,511.80999755859375
1677002865.9027126,1562624,470.8800048828125
1677002885.7142935,1568768,459.5299987792969
1677002892.066556,1570816,469.4700012207031
1677002910.7371793,1576960,466.94000244140625
1677002917.1948018,1579008,458.760009765625
1677002924.0056796,1581056,448.9800109863281
1677002937.6789854,1585152,438.4599914550781
1677002944.0033057,1587200,436.8399963378906
1677002950.284036,1589248,435.4800109863281
1677002983.0609043,1599488,443.3999938964844
1677003015.3142314,1607680,440.489990234375
1677003021.7831876,1609728,445.6199951171875
1677003034.1774259,1613824,456.2900085449219
1677003047.489449,1617920,442.7200012207031
1677003060.8423517,1622016,431.5899963378906
1677003067.4116702,1624064,439.2699890136719
1677003073.5898142,1626112,441.25
1677003080.1948247,1628160,434.1499938964844
1677003086.3144507,1630208,436.30999755859375
1677003106.0270483,1636352,440.29998779296875
1677003119.0702465,1640448,450.7300109863281
1677003131.5935683,1644544,466.75
1677003151.2402284,1650688,445.3599853515625
1677003164.5176945,1654784,449.8999938964844
1677003171.3288522,1656832,452.94000244140625
1677003178.384949,1658880,440.67999267578125
1677003204.6881208,1667072,464.5799865722656
1677003217.3537545,1671168,474.82000732421875
1677003223.9185548,1673216,471.5799865722656
1677003236.6623948,1677312,473.6600036621094
1677003255.9615207,1683456,478.1300048828125
1677003281.8812954,1691648,451.1099853515625
1677003300.9193072,1697792,485.760009765625
1677003325.1296499,1703936,489.8299865722656
1677003331.8249867,1705984,490.8399963378906
1677003345.9232337,1710080,467.3599853515625
1677003359.5218153,1714176,474.3399963378906
1677003372.4478238,1718272,468.8299865722656
1677003405.8957238,1728512,457.55999755859375
1677003424.9636202,1734656,462.7799987792969
1677003431.6583722,1736704,477.95001220703125
1677003438.8546517,1738752,464.80999755859375
1677003459.4346418,1744896,445.6300048828125
1677003497.6173005,1757184,471.7300109863281
1677003510.9034529,1761280,461.5799865722656
1677003517.3664634,1763328,463.2099914550781
1677003524.0787349,1765376,456.6499938964844
1677003536.9681737,1769472,466.1199951171875
1677003562.7756333,1777664,447.2799987792969
1677003576.0357683,1781760,439.7699890136719
1677003582.3239298,1783808,442.95001220703125
1677003607.5130343,1792000,460.1600036621094
1677003613.9129457,1794048,465.57000732421875
1677003620.3121762,1796096,466.04998779296875
1677003626.7229173,1798144,474.69000244140625
1677003650.415189,1804288,455.42999267578125
1677003656.9368477,1806336,460.0799865722656
1677003663.4060032,1808384,460.739990234375
1677003676.345525,1812480,469.17999267578125
1677003695.6248956,1818624,474.29998779296875
1677003709.189477,1822720,458.7099914550781
1677003716.4040873,1824768,463.5199890136719
1677003729.4902275,1828864,465.17999267578125
1677003735.800345,1830912,470.17999267578125
1677003755.5852265,1837056,475.0400085449219
1677003775.0788858,1843200,460.0199890136719
1677003782.0516822,1845248,464.5400085449219
1677003827.4168189,1859584,436.8999938964844
1677003834.1466854,1861632,429.9800109863281
1677003840.3674693,1863680,440.17999267578125
1677003847.00034,1865728,438.55999755859375
1677003859.8658242,1869824,461.2699890136719
1677003865.991287,1871872,453.17999267578125
1677003878.7397463,1875968,470.17999267578125
1677003885.273984,1878016,470.5199890136719
1677003891.5505679,1880064,467.7099914550781
1677003910.8268254,1886208,476.8599853515625
1677003917.4856188,1888256,486.92999267578125
1677003924.1155138,1890304,474.94000244140625
1677003930.5649207,1892352,465.6300048828125
1677003943.3781767,1896448,480.1099853515625
1677003988.0706887,1908736,506.9100036621094
1677003994.2281601,1910784,520.9299926757812
1677004013.531642,1916928,537.5700073242188
1677004059.582166,1931264,495.6700134277344
1677004079.6060514,1937408,520.8200073242188
1677004125.2401774,1951744,517.219970703125
1677004131.749984,1953792,525.530029296875
1677004138.1702654,1955840,529.760009765625
1677004151.110276,1959936,536.2100219726562
1677004157.2643929,1961984,541.2000122070312
1677004163.5989635,1964032,540.8900146484375
1677004182.3263912,1970176,566.1699829101562
1677004189.0488558,1972224,548.0599975585938
1677004201.8820434,1976320,571.6500244140625
1677004214.720428,1980416,557.0999755859375
1677004221.3322895,1982464,560.4099731445312
1677004246.281752,1990656,557.280029296875
1677004252.6345587,1992704,560.5700073242188
1677004283.4976044,2000896,591.260009765625
1677004289.648359,2002944,592.8499755859375
1677004296.244574,2004992,587.0499877929688
1677004302.7247498,2007040,578.8900146484375
1677004322.147423,2013184,576.8699951171875
1677004328.659163,2015232,577.3599853515625
1677004334.9835896,2017280,578.4600219726562
1677004354.2014997,2023424,570.25
1677004360.4256217,2025472,572.7999877929688
1677004410.8366542,2041856,616.22998046875
1677004439.9997537,2050048,636.8800048828125
1677004453.2836854,2054144,651.7899780273438
1677004466.561441,2058240,635.7000122070312
1677004473.3724062,2060288,628.72998046875
1677004492.7762234,2066432,603.8300170898438
1677004499.251194,2068480,608.1799926757812
1677004511.3050342,2072576,614.5399780273438
1677004517.8736439,2074624,593.9299926757812
1677004524.1692507,2076672,600.8599853515625
1677004530.6442723,2078720,603.5
1677004550.2026653,2084864,614.9400024414062
1677004606.4671102,2101248,570.1099853515625
1677004618.8162951,2105344,574.8900146484375
1677004631.648184,2109440,577.3400268554688
1677004644.7503934,2113536,579.4199829101562
1677004652.6291878,2115584,590.47998046875
1677004659.120757,2117632,599.510009765625
1677004671.8164878,2121728,596.4600219726562
1677004684.482716,2125824,602.6300048828125
1677004690.8121986,2127872,613.1799926757812
1677004697.2454803,2129920,621.27001953125
1677004716.7601843,2136064,599.0700073242188
1677004729.1526136,2140160,573.1599731445312
1677004774.046405,2154496,579.2999877929688
1677004780.4299276,2156544,577.8400268554688
1677004800.3611846,2162688,517.9099731445312
1677004814.0857618,2166784,496.9100036621094
1677004855.4998293,2179072,486.9599914550781
1677004862.5053682,2181120,484.7900085449219
1677004876.692887,2185216,486.1099853515625
1677004890.1836104,2189312,483.54998779296875
1677004916.442552,2197504,486.3399963378906
1677004949.6314774,2205696,476.4599914550781
1677004962.8473396,2209792,479.1600036621094
1677004975.270107,2213888,472.739990234375
1677004995.0823302,2220032,453.4599914550781
1677005001.9701395,2222080,440.6199951171875
1677005008.7043986,2224128,444.44000244140625
1677005015.4098344,2226176,441.989990234375
1677005056.674685,2238464,448.6600036621094
1677005063.532431,2240512,451.6300048828125
1677005104.6155393,2252800,453.9599914550781
1677005118.0202124,2256896,465.1400146484375
1677005131.3362758,2260992,460.4800109863281
1677005137.8789277,2263040,469.4700012207031
1677005144.672939,2265088,482.95001220703125
1677005207.1987445,2283520,477.0199890136719
1677005220.2919633,2287616,494.1000061035156
1677005239.9800034,2293760,502.04998779296875
1677005269.9911907,2301952,519.4500122070312
1677005282.6838777,2306048,526.7000122070312
1677005288.8456597,2308096,524.25
1677005315.6372106,2316288,482.42999267578125
1677005322.23714,2318336,479.7300109863281
1677005334.6888618,2322432,486.67999267578125
1677005340.889005,2324480,488.760009765625
1677005347.5685093,2326528,479.4599914550781
1677005367.4637673,2332672,480.1300048828125
1677005374.458755,2334720,463.0799865722656
1677005438.850713,2355200,425.5799865722656
1677005451.6741557,2359296,442.2699890136719
1677005457.813484,2361344,454.1400146484375
1677005477.4237666,2367488,452.8399963378906
1677005483.9341934,2369536,451.19000244140625
1677005490.157561,2371584,452.4200134277344
1677005510.0226898,2377728,454.6400146484375
1677005516.3899515,2379776,460.5
1677005523.2121189,2381824,469.5799865722656
1677005622.5929298,2412544,446.5799865722656
1677005642.0788953,2418688,428.6499938964844
1677005654.8711145,2422784,425.4800109863281
1677005663.4710438,2424832,423.44000244140625
1677005678.617132,2428928,422.739990234375
1677005684.9027188,2430976,423.8699951171875
1677005704.4202046,2437120,438.010009765625
1677005724.556577,2443264,428.760009765625
1677005730.90669,2445312,427.5799865722656
1677005737.0333865,2447360,426.75
1677005743.7056844,2449408,430.94000244140625
1677005756.4955256,2453504,414.5
1677005768.7216172,2457600,425.0400085449219
1677005781.3797443,2461696,412.989990234375
1677005794.2176864,2465792,419.6600036621094
1677005800.9092574,2467840,418.3299865722656
1677005814.2381854,2471936,394.05999755859375
1677005827.482378,2476032,384.67999267578125
1677005840.4145708,2480128,392.760009765625
1677005846.9754047,2482176,391.7699890136719
1677005853.427396,2484224,392.2200012207031
1677005860.1323197,2486272,393.489990234375
1677005866.2553158,2488320,399.29998779296875
1677005936.8591955,2508800,416.9200134277344
1677005963.372299,2516992,439.1000061035156
1677005991.2046595,2525184,455.80999755859375
1677005997.098881,2527232,464.7300109863281
1677006003.5863245,2529280,472.4800109863281
1677006016.476719,2533376,473.0400085449219
1677006036.26087,2539520,468.6199951171875
1677006055.54989,2545664,474.3500061035156
1677006068.3865595,2549760,474.9800109863281
1677006081.6982102,2553856,463.7699890136719
1677006088.2996814,2555904,456.7900085449219
1677006101.1282024,2560000,460.30999755859375
1677006127.2787256,2568192,460.9200134277344
1677006133.7983289,2570240,468.17999267578125
1677006140.1877313,2572288,469.70001220703125
1677006153.0534039,2576384,469.0199890136719
1677006159.7890651,2578432,461.8599853515625
1677006181.2471366,2584576,464.3999938964844
1677006190.024316,2586624,473.4700012207031
1677006196.6305728,2588672,468.3999938964844
1677006203.3696854,2590720,457.4700012207031
1677006215.8092823,2594816,466.7300109863281
1677006251.1727762,2605056,509.0
1677006257.7702203,2607104,508.0299987792969
1677006270.6982613,2611200,512.1199951171875
1677006296.6253977,2619392,492.1000061035156
1677006303.0676203,2621440,481.92999267578125
1677006315.7934012,2625536,478.8999938964844
1677006341.1732543,2633728,478.2900085449219
1677006353.2157965,2637824,481.9700012207031
1677006378.7115233,2646016,484.6199951171875
1677006385.388015,2648064,481.1700134277344
1677006391.9676175,2650112,456.9700012207031
1677006398.5609019,2652160,454.7300109863281
1677006410.8075376,2656256,462.7900085449219
1677006430.196776,2662400,477.510009765625
1677006436.3904905,2664448,489.739990234375
1677006449.4955623,2668544,481.239990234375
1677006456.1792166,2670592,490.489990234375
1677006462.555458,2672640,494.4100036621094
1677006501.4015155,2684928,466.5299987792969
1677006514.528866,2689024,459.95001220703125
1677006521.0656648,2691072,465.7200012207031
1677006533.950553,2695168,461.7200012207031
1677006540.6725338,2697216,476.3999938964844
1677006564.0822153,2703360,451.82000732421875
1677006570.3002636,2705408,449.42999267578125
1677006603.241696,2715648,438.1199951171875
1677006609.888498,2717696,429.5400085449219
1677006616.7547834,2719744,422.9700012207031
1677006636.2016609,2725888,404.8500061035156
1677006649.6445675,2729984,403.2699890136719
1677006656.262857,2732032,404.3999938964844
1677006662.3922093,2734080,409.1700134277344
1677006669.1561644,2736128,397.2099914550781
1677006675.7787142,2738176,389.6600036621094
1677006682.2963054,2740224,392.6199951171875
1677006721.8502007,2752512,404.6600036621094
1677006753.839193,2762752,424.44000244140625
1677006760.4086668,2764800,430.489990234375
1677006766.7378829,2766848,429.1499938964844
1677006773.3765945,2768896,435.7900085449219
1677006799.8558664,2777088,423.010009765625
1677006825.9792132,2785280,423.4100036621094
1677006839.4237607,2789376,408.510009765625
1677006846.175686,2791424,407.1099853515625
1677006871.9286335,2799616,409.79998779296875
1677006903.6920152,2807808,391.4100036621094
1677006949.4825482,2822144,425.1000061035156
1677006962.2815425,2826240,419.8599853515625
1677006981.8289084,2832384,437.0299987792969
1677006995.3583508,2836480,433.0899963378906
1677007002.0402184,2838528,435.1000061035156
1677007015.1302574,2842624,438.25
1677007021.504897,2844672,448.54998779296875
1677007028.067334,2846720,450.7799987792969
1677007040.6897366,2850816,467.20001220703125
1677007047.1963751,2852864,472.9700012207031
1677007066.6720254,2859008,483.7799987792969
1677007176.5621057,2893824,455.3699951171875
1677007182.7380834,2895872,452.67999267578125
1677007189.3288026,2897920,454.94000244140625
1677007195.870307,2899968,455.04998779296875
1677007225.3700159,2908160,450.9599914550781
1677007244.7268739,2914304,449.6600036621094
1677007251.368183,2916352,453.260009765625
1677007270.9196455,2922496,440.2799987792969
1677007277.2411315,2924544,432.0799865722656
1677007283.758876,2926592,439.25
1677007309.661547,2934784,446.75
1677007315.7675006,2936832,442.6400146484375
1677007321.901082,2938880,439.67999267578125
1677007334.9008255,2942976,437.2300109863281
1677007341.2528791,2945024,444.1199951171875
1677007347.552962,2947072,442.95001220703125
1677007360.58443,2951168,426.2200012207031
1677007373.7949364,2955264,420.1499938964844
1677007412.7544632,2967552,422.17999267578125
1677007425.4116032,2971648,421.3599853515625
1677007457.9529476,2981888,424.0400085449219
1677007464.1870646,2983936,424.5899963378906
1677007525.7809508,3002368,467.8299865722656
1677007531.943027,3004416,471.8800048828125
1677007602.2303555,3026944,494.80999755859375
1677007628.068161,3035136,496.69000244140625
1677007634.4940023,3037184,500.0899963378906
1677007654.2408018,3043328,510.05999755859375
1677007660.7631478,3045376,509.5400085449219
1677007680.5099437,3051520,457.4700012207031
1677007692.9256492,3055616,461.1700134277344
1677007699.2048972,3057664,454.44000244140625
1677007705.5431185,3059712,441.4800109863281
1677007750.396081,3074048,465.6700134277344
1677007757.0536401,3076096,470.0799865722656
1677007763.6757364,3078144,466.67999267578125
1677007770.2813978,3080192,469.1600036621094
1677007783.110538,3084288,464.3800048828125
1677007789.6447585,3086336,469.07000732421875
1677007802.6799512,3090432,462.19000244140625
1677007809.2581153,3092480,457.3900146484375
1677007815.7914445,3094528,456.67999267578125
1677007821.9957006,3096576,464.4599914550781
1677007858.4220438,3106816,468.17999267578125
1677007871.1978748,3110912,447.05999755859375
1677007903.7903745,3121152,444.2699890136719
1677007909.8171246,3123200,448.95001220703125
1677007929.0158956,3129344,452.1099853515625
1677007973.5229611,3143680,479.05999755859375
1677007986.4293594,3147776,477.2799987792969
1677008051.3517702,3168256,499.1199951171875
1677008064.0486045,3172352,497.70001220703125
1677008070.504204,3174400,488.7099914550781
1677008083.1616788,3178496,478.75
1677008089.7594078,3180544,480.04998779296875
1677008102.864589,3184640,463.5
1677008109.3889763,3186688,461.82000732421875
1677008148.198701,3198976,444.17999267578125
1677008159.389235,3201024,437.17999267578125
1677008198.264336,3213312,432.4200134277344
1677008204.7010186,3215360,437.8900146484375
1677008262.944775,3233792,451.55999755859375
1677008289.3748248,3241984,446.0400085449219
1677008303.0397105,3246080,443.489990234375
1677008329.6077497,3254272,439.44000244140625
1677008369.4330096,3266560,419.6499938964844
1677008382.720987,3270656,418.7300109863281
1677008389.274618,3272704,410.239990234375
1677008402.303811,3276800,409.29998779296875
1677008421.9317362,3282944,400.0299987792969
1677008434.8043456,3287040,406.2099914550781
1677008441.2577553,3289088,412.6400146484375
1677008467.4301744,3297280,396.7300109863281
1677008473.9389284,3299328,400.010009765625
1677008490.1387844,3303424,403.82000732421875
1677008496.8129716,3305472,405.82000732421875
1677008503.5176322,3307520,402.3299865722656
1677008510.0003152,3309568,405.55999755859375
1677008529.7785125,3315712,390.8399963378906
1677008536.3686595,3317760,396.4100036621094
1677008542.8577693,3319808,397.1600036621094
1677008569.5071468,3328000,399.6199951171875
1677008582.6108575,3332096,401.0400085449219
1677008589.2593434,3334144,402.30999755859375
1677008595.6991496,3336192,411.6400146484375
1677008607.9173756,3340288,427.92999267578125
1677008621.4154146,3344384,398.7300109863281
1677008633.998091,3348480,408.54998779296875
1677008653.1563628,3354624,401.6000061035156
1677008672.4407473,3360768,393.4700012207031
1677008679.066923,3362816,392.8299865722656
1677008685.254226,3364864,394.3900146484375
1677008705.4271512,3371008,369.6099853515625
1677008718.539709,3375104,356.4800109863281
1677008725.1502955,3377152,357.3999938964844
1677008745.2705014,3383296,360.3900146484375
1677008752.1888175,3385344,364.1499938964844
1677008771.3436403,3391488,375.0
1677008790.4808547,3397632,372.57000732421875
1677008796.7698617,3399680,378.9599914550781
1677008805.3980405,3401728,384.5299987792969
1677008812.0452807,3403776,386.55999755859375
1677008832.1119797,3409920,407.69000244140625
1677008858.066496,3418112,412.0199890136719
1677008870.9652848,3422208,416.3399963378906
1677008877.948308,3424256,408.1700134277344
1677008884.6179361,3426304,410.82000732421875
1677008905.031758,3432448,407.7099914550781
1677008911.5493505,3434496,417.45001220703125
1677008924.4880123,3438592,416.45001220703125
1677008950.8471665,3446784,406.19000244140625
1677008957.4117463,3448832,406.8999938964844
1677008964.0979457,3450880,413.17999267578125
1677008983.78592,3457024,404.2200012207031
1677009009.8440404,3465216,413.3299865722656
1677009016.3048298,3467264,413.7699890136719
1677009029.5694578,3471360,411.75
1677009036.1380157,3473408,410.8599853515625
1677009042.5145183,3475456,395.5799865722656
1677009048.6941874,3477504,391.70001220703125
1677009062.1827698,3481600,392.44000244140625
