Wall time,Step,Value
1677015427.1318822,333824,-3289.3564453125
1677015445.3918967,339968,-3258.2373046875
1677015457.7500925,344064,-3207.166748046875
1677015463.8649225,346112,-3204.34423828125
1677015482.5957193,352256,-3201.18310546875
1677015520.466623,364544,-3097.254150390625
1677015526.7557356,366592,-3129.022705078125
1677015539.4565911,370688,-3147.565673828125
1677015558.6771338,376832,-3083.346923828125
1677015571.5844944,380928,-3035.447021484375
1677015577.4520116,382976,-3062.869140625
1677015589.993424,387072,-3007.085693359375
1677015603.2238235,391168,-3001.642578125
1677015609.3734968,393216,-3017.990234375
1677015658.4670243,407552,-2995.100830078125
1677015708.2882295,423936,-2833.513671875
1677015714.379519,425984,-2807.43115234375
1677015720.7329056,428032,-2821.630615234375
1677015746.5609426,436224,-2706.368408203125
1677015811.504756,456704,-2248.9521484375
1677015817.8389125,458752,-2194.75341796875
1677015830.6806576,462848,-2077.92724609375
1677015843.38481,466944,-1980.53564453125
1677015856.3041618,471040,-1906.1641845703125
1677015874.2802656,477184,-1804.5426025390625
1677015880.3267825,479232,-1798.6295166015625
1677015886.8098192,481280,-1770.21630859375
1677015905.5534174,487424,-1723.4019775390625
1677015973.5644884,507904,-1557.5238037109375
1677015986.8363056,512000,-1466.539306640625
1677016025.6474435,524288,-1310.9302978515625
1677016044.8036706,530432,-1255.318359375
1677016051.188966,532480,-1280.1837158203125
1677016057.7953475,534528,-1280.4649658203125
1677016064.3280494,536576,-1256.4012451171875
1677016076.9192402,540672,-1241.848876953125
1677016102.5652337,548864,-1316.66259765625
1677016115.2429717,552960,-1256.1025390625
1677016128.041129,557056,-1265.989013671875
1677016141.1171143,561152,-1344.691650390625
1677016172.634343,571392,-1259.1474609375
1677016210.9303143,583680,-1148.0068359375
1677016255.7662933,598016,-1187.5120849609375
1677016265.1988058,600064,-1232.4725341796875
1677016297.3557298,610304,-1276.991943359375
1677016304.1829011,612352,-1267.947021484375
1677016323.495238,618496,-1278.798583984375
1677016330.352959,620544,-1281.68212890625
1677016336.7225695,622592,-1276.91259765625
1677016363.3629298,630784,-1242.87646484375
1677016369.9940152,632832,-1225.4718017578125
1677016382.6500683,636928,-1211.7276611328125
1677016402.36359,643072,-1276.00341796875
1677016427.9961896,651264,-1333.2640380859375
1677016434.6490202,653312,-1298.808837890625
1677016441.6272953,655360,-1297.4288330078125
1677016448.1420186,657408,-1270.2464599609375
1677016460.459844,661504,-1299.0311279296875
1677016478.9942431,667648,-1324.7955322265625
1677016485.377939,669696,-1287.6575927734375
1677016491.5032103,671744,-1257.8321533203125
1677016510.515336,677888,-1226.2520751953125
1677016530.270127,684032,-1259.8155517578125
1677016569.4196737,696320,-1238.85546875
1677016584.13108,700416,-1282.9337158203125
1677016603.7379236,706560,-1348.5316162109375
1677016610.1398838,708608,-1335.387451171875
1677016622.7999508,712704,-1311.0689697265625
1677016629.0905645,714752,-1238.8843994140625
1677016662.7427037,724992,-1303.4010009765625
1677016669.2744486,727040,-1343.806640625
1677016694.3276503,735232,-1295.0087890625
1677016707.3956373,739328,-1315.1484375
1677016727.156326,745472,-1422.14599609375
1677016753.03779,753664,-1553.149169921875
1677016778.9120665,761856,-1577.3336181640625
1677016791.3790205,765952,-1583.068359375
1677016817.7707622,774144,-1543.429443359375
1677016824.194335,776192,-1551.6009521484375
1677016830.7712927,778240,-1505.166748046875
1677016843.476271,782336,-1351.4329833984375
1677016850.1831152,784384,-1274.9981689453125
1677016876.7345126,792576,-1149.6029052734375
1677016883.728676,794624,-1100.07373046875
1677016913.7621827,802816,-1067.268310546875
1677016919.7282782,804864,-1049.93408203125
1677016925.6990006,806912,-1051.4586181640625
1677016990.4885416,827392,-1224.1771240234375
1677017021.8668005,837632,-1238.607177734375
1677017066.5845482,851968,-1221.659423828125
1677017073.161088,854016,-1205.3970947265625
1677017105.3983824,864256,-1208.5152587890625
1677017112.0528505,866304,-1172.8739013671875
1677017124.9011736,870400,-1215.1494140625
1677017138.2813492,874496,-1246.222900390625
1677017164.0335898,882688,-1238.7158203125
1677017224.8997102,901120,-1199.9923095703125
1677017237.0344584,905216,-1209.704345703125
1677017243.5089693,907264,-1188.917236328125
1677017262.5104258,913408,-1140.1728515625
1677017301.8553107,925696,-1343.2894287109375
1677017349.290366,940032,-1350.707763671875
1677017356.161304,942080,-1369.2066650390625
1677017362.7996771,944128,-1392.5455322265625
1677017369.5705,946176,-1346.949951171875
1677017382.7487025,950272,-1312.718994140625
1677017389.6941073,952320,-1363.26708984375
1677017409.277188,958464,-1382.665771484375
1677017415.7823653,960512,-1379.885009765625
1677017447.8315554,970752,-1273.9066162109375
1677017454.1033378,972800,-1281.74072265625
1677017523.835651,995328,-1256.4932861328125
1677017545.7885478,1001472,-1345.000244140625
1677017552.4730666,1003520,-1324.810302734375
1677017565.1819098,1007616,-1254.843994140625
1677017578.0135834,1011712,-1194.38818359375
1677017596.967985,1017856,-1182.9122314453125
1677017667.594127,1040384,-1113.709228515625
1677017692.960653,1048576,-1116.2529296875
1677017699.6406646,1050624,-1114.4853515625
1677017711.9386675,1054720,-1205.7591552734375
1677017724.87526,1058816,-1179.05517578125
1677017731.3676984,1060864,-1176.70361328125
1677017744.5263143,1064960,-1179.255859375
1677017776.2038934,1075200,-1203.6031494140625
1677017782.7581403,1077248,-1221.5836181640625
1677017820.7358854,1089536,-1185.98779296875
1677017833.411728,1093632,-1176.6142578125
1677017839.6800785,1095680,-1155.1083984375
1677017846.1336164,1097728,-1123.47314453125
1677017852.1496365,1099776,-1086.9178466796875
1677017860.8943765,1101824,-1112.24560546875
1677017867.305156,1103872,-1119.88720703125
1677017879.6988378,1107968,-1079.81640625
1677017885.6864266,1110016,-1059.1507568359375
1677017892.254168,1112064,-1074.261962890625
1677017924.6093683,1122304,-1168.8387451171875
1677017931.3336143,1124352,-1172.8983154296875
1677017937.866213,1126400,-1192.612548828125
1677017950.8001342,1130496,-1197.029296875
1677017976.292039,1138688,-1205.8349609375
1677017988.912859,1142784,-1202.5819091796875
1677018002.1606157,1146880,-1179.09912109375
1677018030.4967194,1155072,-1112.2156982421875
1677018036.9370143,1157120,-1103.1357421875
1677018043.4925282,1159168,-1154.498291015625
1677018069.05836,1167360,-1072.3848876953125
1677018094.7138042,1175552,-1108.8104248046875
1677018100.6799977,1177600,-1070.5723876953125
1677018120.100205,1183744,-1068.9808349609375
1677018132.5544016,1187840,-1138.0828857421875
1677018139.1519725,1189888,-1155.6588134765625
1677018145.437287,1191936,-1169.3209228515625
1677018151.9109204,1193984,-1234.2349853515625
1677018158.4217498,1196032,-1289.4287109375
1677018164.5899277,1198080,-1340.4827880859375
1677018179.7226107,1202176,-1325.4619140625
1677018186.1297028,1204224,-1329.8118896484375
1677018217.8015487,1214464,-1394.9608154296875
1677018224.3239813,1216512,-1436.05615234375
1677018243.6431518,1222656,-1387.26806640625
1677018249.6275384,1224704,-1379.204345703125
1677018268.8577127,1230848,-1301.99365234375
1677018281.4002278,1234944,-1317.8946533203125
1677018307.439621,1243136,-1184.916015625
1677018320.33021,1247232,-1161.5223388671875
1677018332.8808572,1251328,-1121.0245361328125
1677018345.5815406,1255424,-1185.2227783203125
1677018364.3752027,1261568,-1154.51318359375
1677018389.7473822,1269760,-1207.8629150390625
1677018396.1498046,1271808,-1198.6160888671875
1677018409.377931,1275904,-1170.4013671875
1677018428.6927462,1282048,-1208.4029541015625
1677018454.2930725,1290240,-1194.1258544921875
1677018488.3765671,1300480,-1375.6749267578125
1677018533.1371825,1314816,-1341.9075927734375
1677018539.4329917,1316864,-1257.5169677734375
1677018551.959708,1320960,-1199.6431884765625
1677018558.3018417,1323008,-1158.7080078125
1677018564.8073144,1325056,-1148.3397216796875
1677018571.3353918,1327104,-1116.7071533203125
1677018577.657325,1329152,-1115.3892822265625
1677018583.8545616,1331200,-1107.4989013671875
1677018603.0961585,1337344,-1099.40673828125
1677018628.6488543,1345536,-1103.762451171875
1677018635.572801,1347584,-1132.28369140625
1677018662.0987003,1355776,-1084.9444580078125
1677018681.046932,1361920,-991.067138671875
1677018693.8077824,1366016,-943.2457275390625
1677018706.6909509,1370112,-1008.005859375
1677018725.611064,1376256,-956.8054809570312
1677018731.6012845,1378304,-954.5962524414062
1677018738.0888622,1380352,-933.1771850585938
1677018744.5907178,1382400,-909.6057739257812
1677018750.9634748,1384448,-905.4971313476562
1677018764.0312185,1388544,-997.086181640625
1677018770.2477405,1390592,-965.5647583007812
1677018776.4089823,1392640,-976.8060302734375
1677018789.4586282,1396736,-1015.7488403320312
1677018795.9235747,1398784,-966.6322021484375
1677018804.3430862,1400832,-978.3544921875
1677018810.386872,1402880,-971.50439453125
1677018823.179104,1406976,-912.9833984375
1677018836.1297524,1411072,-946.7272338867188
1677018842.4366653,1413120,-939.825439453125
1677018887.3312485,1427456,-1019.9481811523438
1677018906.7610729,1433600,-1053.843505859375
1677018913.364066,1435648,-1042.8597412109375
1677018919.5480516,1437696,-1172.5389404296875
1677018932.6429849,1441792,-1143.4814453125
1677018952.0866473,1447936,-1136.591552734375
1677018965.1411462,1452032,-1209.3409423828125
1677018978.1685774,1456128,-1173.358154296875
1677019004.2366023,1464320,-1124.1455078125
1677019029.7013063,1472512,-1067.16796875
1677019049.1624951,1478656,-1032.3895263671875
1677019055.4916692,1480704,-993.3477783203125
1677019061.4876132,1482752,-976.0804443359375
1677019067.9053898,1484800,-982.4257202148438
1677019074.4692955,1486848,-981.6492919921875
1677019105.9306798,1497088,-950.8749389648438
1677019147.6528103,1509376,-898.1385498046875
1677019160.2802722,1513472,-963.2947998046875
1677019166.9023619,1515520,-963.8645629882812
1677019173.1980572,1517568,-984.1908569335938
1677019191.943223,1523712,-965.7409057617188
1677019210.9582086,1529856,-929.4729614257812
1677019217.4125595,1531904,-916.3770141601562
1677019236.717938,1538048,-948.27099609375
1677019243.2320783,1540096,-904.8858642578125
1677019249.564804,1542144,-880.6207275390625
1677019262.2040656,1546240,-783.35205078125
1677019274.6433609,1550336,-772.5078125
1677019313.5260973,1562624,-786.6359252929688
1677019333.2092984,1568768,-846.0725708007812
1677019339.7047853,1570816,-878.0679931640625
1677019359.4409015,1576960,-1022.9290161132812
1677019365.6054213,1579008,-1037.8299560546875
1677019371.9851806,1581056,-1061.31201171875
1677019385.1680827,1585152,-1025.2877197265625
1677019391.6424437,1587200,-1025.140380859375
1677019398.0554707,1589248,-1018.0901489257812
1677019430.330888,1599488,-1061.2440185546875
1677019458.7972982,1607680,-1101.881591796875
1677019464.8203316,1609728,-1111.2127685546875
1677019477.7463067,1613824,-1159.554931640625
1677019490.5820532,1617920,-1232.037109375
1677019503.8091574,1622016,-1195.0029296875
1677019510.4532158,1624064,-1221.8468017578125
1677019516.920169,1626112,-1169.8896484375
1677019523.011839,1628160,-1183.12255859375
1677019529.2915018,1630208,-1171.2135009765625
1677019548.2017944,1636352,-1091.975830078125
1677019561.467411,1640448,-1065.0101318359375
1677019575.4538896,1644544,-1040.2095947265625
1677019594.4183578,1650688,-982.6647338867188
1677019607.5373926,1654784,-938.1507568359375
1677019613.8131738,1656832,-899.9994506835938
1677019620.17561,1658880,-829.2767333984375
1677019645.6062098,1667072,-935.86474609375
1677019658.0505962,1671168,-898.9598999023438
1677019664.36944,1673216,-879.839111328125
1677019677.2491317,1677312,-847.42236328125
1677019696.0483904,1683456,-864.4760131835938
1677019721.5118577,1691648,-840.193115234375
1677019740.8074079,1697792,-821.967529296875
1677019762.8932257,1703936,-938.441650390625
1677019769.4801035,1705984,-964.2694702148438
1677019782.552411,1710080,-936.1796875
1677019796.7613316,1714176,-1016.046630859375
1677019809.641574,1718272,-1055.9791259765625
1677019841.4879446,1728512,-1078.839599609375
1677019860.9221134,1734656,-1014.9963989257812
1677019867.4405112,1736704,-1048.3375244140625
1677019873.7977948,1738752,-1054.891357421875
1677019892.8157103,1744896,-1046.203857421875
1677019931.1809866,1757184,-1002.1907958984375
1677019944.1763048,1761280,-995.420166015625
1677019950.6696982,1763328,-1006.9175415039062
1677019957.1394057,1765376,-995.0227661132812
1677019970.086292,1769472,-981.3130493164062
1677019995.8444617,1777664,-974.0992431640625
1677020008.6734035,1781760,-976.6915283203125
1677020015.2167926,1783808,-978.9091186523438
1677020041.157164,1792000,-1066.638671875
1677020047.589304,1794048,-1101.3253173828125
1677020054.061053,1796096,-1087.25732421875
1677020060.8783574,1798144,-1107.360107421875
1677020082.39923,1804288,-1138.9415283203125
1677020088.8054438,1806336,-1149.4686279296875
1677020095.4304712,1808384,-1150.021484375
1677020108.8447108,1812480,-1196.970458984375
1677020127.8078763,1818624,-1130.5531005859375
1677020140.3255227,1822720,-1060.294677734375
1677020146.4708595,1824768,-1096.81396484375
1677020159.3215506,1828864,-983.9612426757812
1677020165.794722,1830912,-1031.3221435546875
1677020184.7980573,1837056,-961.6630249023438
1677020203.7890966,1843200,-879.80224609375
1677020210.469406,1845248,-938.5469360351562
1677020255.1941466,1859584,-937.042236328125
1677020261.2598078,1861632,-882.3125610351562
1677020267.5677154,1863680,-872.48388671875
1677020273.9129007,1865728,-893.6016235351562
1677020286.9524636,1869824,-938.4404907226562
1677020293.369086,1871872,-925.46923828125
1677020306.230537,1875968,-907.484375
1677020312.6283927,1878016,-882.7135620117188
1677020319.139981,1880064,-903.5111694335938
1677020338.37378,1886208,-928.3453979492188
1677020344.447528,1888256,-922.826171875
1677020350.5530345,1890304,-918.65576171875
1677020357.041505,1892352,-1003.9179077148438
1677020369.950647,1896448,-1022.5746459960938
1677020411.1889644,1908736,-1025.8402099609375
1677020417.6975753,1910784,-1060.7235107421875
1677020435.9903603,1916928,-1074.1800537109375
1677020480.240742,1931264,-964.1553955078125
1677020499.284702,1937408,-983.3117065429688
1677020544.8899684,1951744,-838.5352172851562
1677020551.3783038,1953792,-842.54833984375
1677020557.9466245,1955840,-869.7380981445312
1677020570.5535703,1959936,-782.106689453125
1677020577.2583926,1961984,-763.1242065429688
1677020583.8009286,1964032,-787.803955078125
1677020603.5392416,1970176,-725.0884399414062
1677020610.2115958,1972224,-769.8644409179688
1677020623.6953306,1976320,-819.1341552734375
1677020636.3644485,1980416,-842.0108642578125
1677020642.8774505,1982464,-871.4551391601562
1677020667.9254477,1990656,-928.7257690429688
1677020674.4197066,1992704,-942.7669677734375
1677020702.76678,2000896,-936.1021728515625
1677020709.1658423,2002944,-918.2691040039062
1677020715.645886,2004992,-884.7700805664062
1677020721.966683,2007040,-862.436279296875
1677020740.4906473,2013184,-844.8533935546875
1677020746.5807106,2015232,-829.2186279296875
1677020752.7125783,2017280,-777.4197998046875
1677020771.567407,2023424,-737.2056884765625
1677020777.71998,2025472,-768.0961303710938
1677020829.0130954,2041856,-746.0574951171875
1677020854.9403672,2050048,-851.657958984375
1677020867.764501,2054144,-817.6004028320312
1677020880.2639012,2058240,-790.0037841796875
1677020886.2282407,2060288,-788.5908203125
1677020905.2338724,2066432,-781.2932739257812
1677020911.7005193,2068480,-775.190673828125
1677020924.6734412,2072576,-759.5467529296875
1677020930.968962,2074624,-748.6736450195312
1677020937.233889,2076672,-723.9412841796875
1677020943.6111596,2078720,-709.9708862304688
1677020962.3147461,2084864,-779.0706787109375
1677021017.262418,2101248,-917.7213134765625
1677021029.6505585,2105344,-924.4118041992188
1677021042.5871806,2109440,-888.5216674804688
1677021055.0992835,2113536,-891.6160888671875
1677021061.494729,2115584,-847.1351318359375
1677021068.1092875,2117632,-877.2806396484375
1677021080.9443576,2121728,-843.1383666992188
1677021093.8233407,2125824,-829.4288330078125
1677021099.7968335,2127872,-858.96044921875
1677021106.309509,2129920,-849.255126953125
1677021125.1371264,2136064,-820.09619140625
1677021138.069106,2140160,-848.453857421875
1677021183.4315186,2154496,-842.3933715820312
1677021189.966593,2156544,-834.5405883789062
1677021208.7766807,2162688,-851.9703979492188
1677021221.4989243,2166784,-895.876220703125
1677021259.96679,2179072,-875.4595336914062
1677021266.2611468,2181120,-905.6349487304688
1677021279.2587194,2185216,-909.5460815429688
1677021292.0301733,2189312,-951.0101318359375
1677021317.7374098,2197504,-910.2435913085938
1677021345.1496637,2205696,-897.5318603515625
1677021357.6152656,2209792,-914.09912109375
1677021370.660778,2213888,-935.3755493164062
1677021389.9345922,2220032,-933.1369018554688
1677021396.2563128,2222080,-905.38623046875
1677021402.6932428,2224128,-925.2921752929688
1677021409.072412,2226176,-893.4586181640625
1677021447.1594176,2238464,-804.3221435546875
1677021453.4091876,2240512,-815.7576904296875
1677021491.8765986,2252800,-797.7354736328125
1677021504.6663544,2256896,-893.1470947265625
1677021517.0614653,2260992,-892.9743041992188
1677021523.4617608,2263040,-913.824462890625
1677021529.6063528,2265088,-971.6982421875
1677021586.8033066,2283520,-929.7510375976562
1677021599.281556,2287616,-876.7352294921875
1677021618.0471563,2293760,-879.9697875976562
1677021646.9959219,2301952,-851.43701171875
1677021659.7560868,2306048,-841.7970581054688
1677021666.242909,2308096,-803.248779296875
1677021692.2223098,2316288,-866.0582275390625
1677021698.7215545,2318336,-826.0375366210938
1677021711.3250701,2322432,-797.2598876953125
1677021717.8544383,2324480,-788.7871704101562
1677021724.5636463,2326528,-830.7171020507812
1677021744.587834,2332672,-952.82470703125
1677021751.3187714,2334720,-967.9893188476562
1677021815.7659383,2355200,-1005.961669921875
1677021828.8996415,2359296,-946.8112182617188
1677021835.0534012,2361344,-960.5059814453125
1677021854.8097444,2367488,-1038.2808837890625
1677021861.4461243,2369536,-1053.9898681640625
1677021867.9670873,2371584,-1037.96533203125
1677021887.295516,2377728,-965.5811767578125
1677021893.7457428,2379776,-986.3116455078125
1677021900.2477605,2381824,-988.975830078125
1677021998.4306614,2412544,-990.7739868164062
1677022017.4507077,2418688,-948.4567260742188
1677022030.0241215,2422784,-937.3012084960938
1677022036.798688,2424832,-999.5535888671875
1677022049.7085764,2428928,-945.8775024414062
1677022056.0664673,2430976,-938.8303833007812
1677022075.5259142,2437120,-955.4707641601562
1677022094.6161385,2443264,-902.5286865234375
1677022100.5535839,2445312,-879.423583984375
1677022107.059743,2447360,-880.6315307617188
1677022113.7284148,2449408,-931.5487060546875
1677022126.664699,2453504,-913.8089599609375
1677022139.5048742,2457600,-860.1510620117188
1677022152.3189006,2461696,-904.6856079101562
1677022165.0877182,2465792,-958.3269653320312
1677022171.5030189,2467840,-933.8428955078125
1677022184.5441663,2471936,-965.4138793945312
1677022197.8193188,2476032,-959.5626831054688
1677022210.7629182,2480128,-909.4298095703125
1677022217.30679,2482176,-914.7932739257812
1677022223.7490273,2484224,-923.781982421875
1677022229.778067,2486272,-910.8140869140625
1677022236.172186,2488320,-905.7493896484375
1677022302.173137,2508800,-783.4857177734375
1677022327.9929955,2516992,-672.3343505859375
1677022353.6821642,2525184,-657.3826293945312
1677022359.9560232,2527232,-660.51171875
1677022366.514071,2529280,-682.0999145507812
1677022379.6473958,2533376,-640.5244140625
1677022399.3108277,2539520,-671.02001953125
1677022418.6554537,2545664,-804.4976196289062
1677022431.8536477,2549760,-796.5176391601562
1677022444.6889193,2553856,-751.0508422851562
1677022451.0161614,2555904,-805.3431396484375
1677022463.5647266,2560000,-761.7535400390625
1677022488.8291156,2568192,-818.468505859375
1677022495.2643504,2570240,-793.8363037109375
1677022502.0000799,2572288,-748.229248046875
1677022515.579742,2576384,-742.8101806640625
1677022522.031735,2578432,-734.5006103515625
1677022540.9417381,2584576,-713.5567016601562
1677022547.4523335,2586624,-719.3161010742188
1677022553.8772073,2588672,-746.3930053710938
1677022560.3816133,2590720,-797.15380859375
1677022573.3053207,2594816,-881.564697265625
1677022606.8899825,2605056,-991.2036743164062
1677022613.1944377,2607104,-1065.1881103515625
1677022626.5266643,2611200,-1111.8856201171875
1677022652.2529292,2619392,-1036.397216796875
1677022658.4189413,2621440,-996.0696411132812
1677022670.9208713,2625536,-1018.7990112304688
1677022696.4534795,2633728,-984.4647216796875
1677022709.3838525,2637824,-975.34228515625
1677022734.3560896,2646016,-1007.3594970703125
1677022740.5077817,2648064,-1059.193603515625
1677022747.1708736,2650112,-1039.3939208984375
1677022753.6136765,2652160,-1005.707275390625
1677022766.2272444,2656256,-1001.3728637695312
1677022785.8741107,2662400,-994.7946166992188
1677022792.2745137,2664448,-973.8677368164062
1677022804.8505135,2668544,-1035.1202392578125
1677022810.9171343,2670592,-995.4165649414062
1677022817.3358603,2672640,-983.6311645507812
1677022855.795279,2684928,-950.9580688476562
1677022868.3622825,2689024,-937.5929565429688
1677022874.99466,2691072,-954.5306396484375
1677022887.4024603,2695168,-889.6929931640625
1677022893.8234692,2697216,-859.0599365234375
1677022915.4118648,2703360,-856.3561401367188
1677022921.262661,2705408,-806.8732299804688
1677022952.7546353,2715648,-815.719482421875
1677022959.2709188,2717696,-819.0225830078125
1677022965.6150968,2719744,-787.9020385742188
1677022984.1386647,2725888,-815.8673095703125
1677022997.2180898,2729984,-887.5311279296875
1677023003.728115,2732032,-901.4785766601562
1677023010.2345402,2734080,-943.466552734375
1677023016.8944318,2736128,-972.880615234375
1677023023.4955242,2738176,-974.9801025390625
1677023029.8404107,2740224,-958.101318359375
1677023067.9455311,2752512,-955.6008911132812
1677023099.8014157,2762752,-841.4855346679688
1677023106.2534738,2764800,-816.0070190429688
1677023112.6587176,2766848,-790.31396484375
1677023118.7265205,2768896,-768.7330322265625
1677023144.9467108,2777088,-815.7427368164062
1677023171.7189589,2785280,-881.1626586914062
1677023184.7829876,2789376,-886.3744506835938
1677023191.358384,2791424,-882.9129028320312
1677023217.00913,2799616,-953.2733764648438
1677023245.1331613,2807808,-948.88623046875
1677023290.5410855,2822144,-933.0313110351562
1677023303.864326,2826240,-992.24853515625
1677023322.8773448,2832384,-975.6617431640625
1677023335.4073646,2836480,-965.2589721679688
1677023341.930631,2838528,-943.244384765625
1677023354.4349554,2842624,-879.239013671875
1677023360.5460517,2844672,-836.6954345703125
1677023366.5715427,2846720,-832.486328125
1677023379.2835817,2850816,-785.4310913085938
1677023385.6945274,2852864,-786.7938232421875
1677023404.4299057,2859008,-693.5918579101562
1677023513.8392735,2893824,-865.4619140625
1677023519.899936,2895872,-844.4227905273438
1677023526.4033132,2897920,-825.0763549804688
1677023532.922009,2899968,-833.33251953125
1677023560.7578516,2908160,-916.8173217773438
1677023579.72167,2914304,-941.6096801757812
1677023586.1881213,2916352,-906.3231201171875
1677023605.0103877,2922496,-963.1982421875
1677023611.6085112,2924544,-1045.384521484375
1677023618.0574157,2926592,-1030.26220703125
1677023644.5305185,2934784,-1032.88671875
1677023650.86015,2936832,-1040.4686279296875
1677023657.2689,2938880,-1031.5523681640625
1677023670.2481894,2942976,-1012.4862670898438
1677023677.0327845,2945024,-1034.733642578125
1677023683.5242786,2947072,-1010.4161987304688
1677023696.6794,2951168,-1030.8690185546875
1677023709.3475935,2955264,-970.0879516601562
1677023747.5904715,2967552,-1010.5513305664062
1677023759.9463022,2971648,-1010.2979125976562
1677023792.390644,2981888,-901.0881958007812
1677023798.671359,2983936,-902.3798217773438
1677023860.1936386,3002368,-902.0818481445312
1677023866.7070112,3004416,-905.8929443359375
1677023935.2465014,3026944,-740.3970947265625
1677023960.993081,3035136,-808.395263671875
1677023967.368967,3037184,-805.6748657226562
1677023986.7394936,3043328,-856.0596313476562
1677023993.404776,3045376,-913.581787109375
1677024012.7120924,3051520,-956.1639404296875
1677024025.5338967,3055616,-957.321044921875
1677024032.0066864,3057664,-953.9692993164062
1677024038.6185668,3059712,-910.1854858398438
1677024083.067585,3074048,-836.219970703125
1677024089.5515559,3076096,-854.804931640625
1677024096.3371933,3078144,-872.4437866210938
1677024102.6071491,3080192,-845.7110595703125
1677024115.5317738,3084288,-843.6625366210938
1677024121.9702826,3086336,-833.4500122070312
1677024135.0094867,3090432,-852.7684936523438
1677024141.7083879,3092480,-932.6817016601562
1677024147.7429025,3094528,-923.7106323242188
1677024153.801776,3096576,-922.248046875
1677024188.463826,3106816,-1019.8587646484375
1677024200.5953286,3110912,-1015.6785278320312
1677024232.6698077,3121152,-959.9363403320312
1677024239.1472876,3123200,-941.3174438476562
1677024258.1723008,3129344,-865.9881591796875
1677024302.30026,3143680,-713.1907958984375
1677024314.7742345,3147776,-676.7013549804688
1677024379.2432091,3168256,-731.1998901367188
1677024392.0794616,3172352,-705.3843383789062
1677024398.68688,3174400,-718.873779296875
1677024411.4684546,3178496,-742.8882446289062
1677024417.3794463,3180544,-734.1969604492188
1677024430.3352454,3184640,-741.199951171875
1677024437.0055995,3186688,-741.5887451171875
1677024474.9718268,3198976,-759.175537109375
1677024484.514681,3201024,-737.1729736328125
1677024523.3142617,3213312,-712.5316772460938
1677024529.2991688,3215360,-682.1519775390625
1677024586.7462897,3233792,-676.1461791992188
1677024612.6951606,3241984,-679.00439453125
1677024625.5019515,3246080,-671.9299926757812
1677024650.918127,3254272,-653.816650390625
1677024688.5474494,3266560,-617.5681762695312
1677024700.5871503,3270656,-607.1069946289062
1677024707.3447487,3272704,-658.6735229492188
1677024719.7410038,3276800,-667.7960205078125
1677024738.9141335,3282944,-751.300537109375
1677024751.5285747,3287040,-754.8233032226562
1677024758.0314698,3289088,-738.0759887695312
1677024783.2122233,3297280,-808.0357666015625
1677024789.5981305,3299328,-849.3009033203125
1677024805.1204839,3303424,-790.5911254882812
1677024811.7372422,3305472,-833.6154174804688
1677024818.1345952,3307520,-819.1646118164062
1677024824.4753118,3309568,-805.810791015625
1677024843.2970464,3315712,-798.3441772460938
1677024849.8096855,3317760,-811.8860473632812
